source,search_query,county_query,search_town,search_town_norm,search_county,title,price_raw,rent_price,beds_raw,location_raw,listing_url,raw_card_text,date_scraped,scraped_at,source_search_url,combined_text,bedrooms,bathrooms,sqft,is_furnished_source,is_furnished_text_flag,is_furnished_final,title_clean,location_clean,location_norm,resolved_town_norm,resolved_town,resolved_county,location_resolution_source,actual_town_norm,actual_town,actual_county,actual_town_source,listing_town_norm,listing_town,listing_county,listing_town_source,modeling_town_norm,modeling_town,modeling_county,search_location_mismatch_flag,non_residential_flag,out_of_state_location_flag,outside_target_area_review_flag,rent_missing_flag,rent_nonpositive_flag,rent_iqr_lower_overall,rent_iqr_upper_overall,rent_iqr_outlier_overall_flag,rent_iqr_outlier_by_source_flag,rent_iqr_lower_by_source,rent_iqr_upper_by_source,quality_exclusion_flag,geography_exclusion_flag,baseline_exclusion_flag,rental_town_norm,assessor_town_norm,assessor_records,town_median_total_value,town_mean_total_value,town_median_building_value,town_median_land_value,town_median_building_size,town_median_lot_size
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"North Yarmouth, Newer three bedroom three bath townhome","$3,450",3450.0,,North Yarmouth,https://maine.craigslist.org/apa/d/north-yarmouth-north-yarmouth-newer/7941072487.html,"North Yarmouth, Newer three bedroom three bath townhome $3,450 North Yarmouth",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"North Yarmouth, Newer three bedroom three bath townhome  North Yarmouth North Yarmouth, Newer three bedroom three bath townhome $3,450 North Yarmouth",,,,0,0,0,"North Yarmouth, Newer three bedroom three bath townhome",North Yarmouth,NORTH YARMOUTH,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,YARMOUTH,YARMOUTH,991,158900.0,225475.07172131148,0.0,0.0,0.0,1.0
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,3 Bedroom House with Solar Panels,"$2,650",2650.0,,Bath,https://maine.craigslist.org/apa/d/bath-bedroom-house-with-solar-panels/7941051613.html,"3 Bedroom House with Solar Panels $2,650 Bath",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"3 Bedroom House with Solar Panels  Bath 3 Bedroom House with Solar Panels $2,650 Bath",3.0,650.0,,0,0,0,3 Bedroom House with Solar Panels,Bath,BATH,BATH,Bath,Sagadahoc,location_raw,BATH,Bath,Sagadahoc,location_raw,BATH,Bath,Sagadahoc,location_raw,BATH,Bath,Sagadahoc,False,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,BATH,BATH,998,148400.0,223565.53509664294,106100.0,31300.0,0.0,0.36000001
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,3 bedroom Duplex near downtown,"$2,300",2300.0,,Bath,https://maine.craigslist.org/apa/d/bath-bedroom-duplex-near-downtown/7940961152.html,"3 bedroom Duplex near downtown $2,300 Bath",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"3 bedroom Duplex near downtown  Bath 3 bedroom Duplex near downtown $2,300 Bath",3.0,300.0,,0,0,0,3 bedroom Duplex near downtown,Bath,BATH,BATH,Bath,Sagadahoc,location_raw,BATH,Bath,Sagadahoc,location_raw,BATH,Bath,Sagadahoc,location_raw,BATH,Bath,Sagadahoc,False,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,BATH,BATH,998,148400.0,223565.53509664294,106100.0,31300.0,0.0,0.36000001
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"$2,800 - 3-Bedroom 1-Bath Single Family home in Westbrook Available Now!","$2,800",2800.0,,Portland,https://maine.craigslist.org/apa/d/portland-bedroom-bath-single-family/7940813443.html,"$2,800 - 3-Bedroom 1-Bath Single Family home in Westbrook Available Now! $2,800 Portland",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"$2,800 - 3-Bedroom 1-Bath Single Family home in Westbrook Available Now!  Portland $2,800 - 3-Bedroom 1-Bath Single Family home in Westbrook Available Now! $2,800 Portland",3.0,,,0,0,0,"$2,800 - 3-Bedroom 1-Bath Single Family home in Westbrook Available Now!",Portland,PORTLAND,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"Welcome to 114 Sawyer St, Apt 1 a bright and cozy 2-bedroom, 1-bath","$2,500",2500.0,,South Portland,https://maine.craigslist.org/apa/d/south-portland-welcome-to-114-sawyer-st/7940626038.html,"Welcome to 114 Sawyer St, Apt 1 a bright and cozy 2-bedroom, 1-bath $2,500 South Portland",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Welcome to 114 Sawyer St, Apt 1 a bright and cozy 2-bedroom, 1-bath  South Portland Welcome to 114 Sawyer St, Apt 1 a bright and cozy 2-bedroom, 1-bath $2,500 South Portland",2.0,,,0,0,0,"Welcome to 114 Sawyer St, Apt 1 a bright and cozy 2-bedroom, 1-bath",South Portland,SOUTH PORTLAND,SOUTH PORTLAND,South Portland,Cumberland,location_raw,SOUTH PORTLAND,South Portland,Cumberland,location_raw,SOUTH PORTLAND,South Portland,Cumberland,location_raw,SOUTH PORTLAND,South Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,4 Bedroom 2 Bath,"$3,100",3100.0,,Brunswick - Dyer Corner,https://maine.craigslist.org/apa/d/brunswick-bedroom-bath/7940462911.html,"4 Bedroom 2 Bath $3,100 Brunswick - Dyer Corner",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"4 Bedroom 2 Bath  Brunswick - Dyer Corner 4 Bedroom 2 Bath $3,100 Brunswick - Dyer Corner",4.0,2.0,,0,0,0,4 Bedroom 2 Bath,Brunswick - Dyer Corner,BRUNSWICK DYER CORNER,BRUNSWICK,Brunswick,Cumberland,location_raw,BRUNSWICK,Brunswick,Cumberland,location_raw,BRUNSWICK,Brunswick,Cumberland,location_raw,BRUNSWICK,Brunswick,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,BRUNSWICK,BRUNSWICK,994,120200.0,200817.1041445271,63300.0,34900.0,0.0,0.5
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,2 bed 1 bath 1st floor apartment,"$1,600",1600.0,,Raymond,https://maine.craigslist.org/apa/d/raymond-bed-bath-1st-floor-apartment/7940176846.html,"2 bed 1 bath 1st floor apartment $1,600 Raymond",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"2 bed 1 bath 1st floor apartment  Raymond 2 bed 1 bath 1st floor apartment $1,600 Raymond",2.0,1.0,,0,0,0,2 bed 1 bath 1st floor apartment,Raymond,RAYMOND,RAYMOND,Raymond,Cumberland,location_raw,RAYMOND,Raymond,Cumberland,location_raw,RAYMOND,Raymond,Cumberland,location_raw,RAYMOND,Raymond,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,RAYMOND,RAYMOND,998,190100.0,241288.0361944157,133600.0,48400.0,0.0,0.0
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"Fully furnished in great condition, the house sleeps 2 with 1 bedroom, 1 bath","$2,400",2400.0,,Scarborough,https://maine.craigslist.org/apa/d/scarborough-fully-furnished-in-great/7939928699.html,"Fully furnished in great condition, the house sleeps 2 with 1 bedroom, 1 bath $2,400 Scarborough",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Fully furnished in great condition, the house sleeps 2 with 1 bedroom, 1 bath  Scarborough Fully furnished in great condition, the house sleeps 2 with 1 bedroom, 1 bath $2,400 Scarborough",1.0,1.0,,0,1,1,"Fully furnished in great condition, the house sleeps 2 with 1 bedroom, 1 bath",Scarborough,SCARBOROUGH,SCARBOROUGH,Scarborough,Cumberland,location_raw,SCARBOROUGH,Scarborough,Cumberland,location_raw,SCARBOROUGH,Scarborough,Cumberland,location_raw,SCARBOROUGH,Scarborough,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,SCARBOROUGH,SCARBOROUGH,829,131400.0,200041.54812834226,46650.0,62300.0,0.0,0.0
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,1 Bed 1 Bath Apartment,"$1,395",1395.0,,,https://maine.craigslist.org/apa/d/old-orchard-beach-bed-bath-apartment/7939690050.html,"1 Bed 1 Bath Apartment $1,395",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"1 Bed 1 Bath Apartment   1 Bed 1 Bath Apartment $1,395",1.0,1.0,,0,0,0,1 Bed 1 Bath Apartment,,,OLD ORCHARD BEACH,Old Orchard Beach,York,listing_url,OLD ORCHARD BEACH,Old Orchard Beach,York,listing_url,OLD ORCHARD BEACH,Old Orchard Beach,York,listing_url,OLD ORCHARD BEACH,Old Orchard Beach,York,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,OLD ORCHARD BEACH,OLD ORCHARD BEACH,989,63000.0,81442.38693467337,0.0,53200.0,2610.0,0.13524350000000002
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"4br - Amazing In-Town Location 4BR/2 Bath Colonial (Brunswick, ME)","$3,000",3000.0,,,https://maine.craigslist.org/apa/d/brunswick-4br-amazing-in-town-location/7939548135.html,"4br - Amazing In-Town Location 4BR/2 Bath Colonial (Brunswick, ME) $3,000",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"4br - Amazing In-Town Location 4BR/2 Bath Colonial (Brunswick, ME)   4br - Amazing In-Town Location 4BR/2 Bath Colonial (Brunswick, ME) $3,000",4.0,2.0,,0,0,0,"4br - Amazing In-Town Location 4BR/2 Bath Colonial (Brunswick, ME)",,,BRUNSWICK,Brunswick,Cumberland,title,BRUNSWICK,Brunswick,Cumberland,title,BRUNSWICK,Brunswick,Cumberland,title,BRUNSWICK,Brunswick,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,BRUNSWICK,BRUNSWICK,994,120200.0,200817.1041445271,63300.0,34900.0,0.0,0.5
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,1 Bed 1 Bath - Apartment,"$2,200",2200.0,,,https://maine.craigslist.org/apa/d/falmouth-bed-bath-apartment/7939014081.html,"1 Bed 1 Bath - Apartment $2,200",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"1 Bed 1 Bath - Apartment   1 Bed 1 Bath - Apartment $2,200",1.0,1.0,,0,0,0,1 Bed 1 Bath - Apartment,,,FALMOUTH,Falmouth,Cumberland,listing_url,FALMOUTH,Falmouth,Cumberland,listing_url,FALMOUTH,Falmouth,Cumberland,listing_url,FALMOUTH,Falmouth,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,FALMOUTH,FALMOUTH,981,174623.0,242412.7564935065,82313.0,62300.0,0.0,0.0
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Price negotiable - Bright Private Cabin share bath and kitchen,$850,850.0,,,https://maine.craigslist.org/apa/d/wiscasset-price-negotiable-bright/7938920853.html,Price negotiable - Bright Private Cabin share bath and kitchen $850,2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,Price negotiable - Bright Private Cabin share bath and kitchen   Price negotiable - Bright Private Cabin share bath and kitchen $850,,,,0,0,0,Price negotiable - Bright Private Cabin share bath and kitchen,,,WISCASSET,Wiscasset,Lincoln,listing_url,WISCASSET,Wiscasset,Lincoln,listing_url,WISCASSET,Wiscasset,Lincoln,listing_url,WISCASSET,Wiscasset,Lincoln,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,WISCASSET,WISCASSET,957,132250.0,197845.0244161359,84750.0,40500.0,0.0,1.70000004
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,3Beds 1 Bath - Apartment  FOR RENT: 3bedroom apartment located in Lewi,"$1,600",1600.0,,,https://maine.craigslist.org/apa/d/lewiston-3beds-bath-apartment-for-rent/7938669481.html,"3Beds 1 Bath - Apartment FOR RENT: 3bedroom apartment located in Lewi $1,600",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"3Beds 1 Bath - Apartment  FOR RENT: 3bedroom apartment located in Lewi   3Beds 1 Bath - Apartment FOR RENT: 3bedroom apartment located in Lewi $1,600",3.0,1.0,,0,0,0,3Beds 1 Bath - Apartment FOR RENT: 3bedroom apartment located in Lewi,,,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,LEWISTON,LEWISTON,983,116500.0,254048.67069154774,52600.0,33800.0,0.0,0.46999999
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,2Beds 1 Bath - Apartment  FOR RENT: 2bedroom apartment located in Lewi,"$1,200",1200.0,,,https://maine.craigslist.org/apa/d/lewiston-2beds-bath-apartment-for-rent/7938669136.html,"2Beds 1 Bath - Apartment FOR RENT: 2bedroom apartment located in Lewi $1,200",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"2Beds 1 Bath - Apartment  FOR RENT: 2bedroom apartment located in Lewi   2Beds 1 Bath - Apartment FOR RENT: 2bedroom apartment located in Lewi $1,200",2.0,1.0,,0,0,0,2Beds 1 Bath - Apartment FOR RENT: 2bedroom apartment located in Lewi,,,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,LEWISTON,LEWISTON,983,116500.0,254048.67069154774,52600.0,33800.0,0.0,0.46999999
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,2Beds 1 Bath - Apartment  FOR RENT: 2-bedroom apartment locate in Lewi,"$1,200",1200.0,,,https://maine.craigslist.org/apa/d/lewiston-2beds-bath-apartment-for-rent/7938668825.html,"2Beds 1 Bath - Apartment FOR RENT: 2-bedroom apartment locate in Lewi $1,200",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"2Beds 1 Bath - Apartment  FOR RENT: 2-bedroom apartment locate in Lewi   2Beds 1 Bath - Apartment FOR RENT: 2-bedroom apartment locate in Lewi $1,200",2.0,1.0,,0,0,0,2Beds 1 Bath - Apartment FOR RENT: 2-bedroom apartment locate in Lewi,,,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,LEWISTON,LEWISTON,983,116500.0,254048.67069154774,52600.0,33800.0,0.0,0.46999999
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Lovely 3br 2.5 bath townhouse in the heart of Yarmouth Village with beautiful fi,"$3,550",3550.0,,Yarmouth,https://maine.craigslist.org/apa/d/yarmouth-lovely-3br-25-bath-townhouse/7938640846.html,"Lovely 3br 2.5 bath townhouse in the heart of Yarmouth Village with beautiful fi $3,550 Yarmouth",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Lovely 3br 2.5 bath townhouse in the heart of Yarmouth Village with beautiful fi  Yarmouth Lovely 3br 2.5 bath townhouse in the heart of Yarmouth Village with beautiful fi $3,550 Yarmouth",3.0,2.5,,0,0,0,Lovely 3br 2.5 bath townhouse in the heart of Yarmouth Village with beautiful fi,Yarmouth,YARMOUTH,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,YARMOUTH,YARMOUTH,991,158900.0,225475.07172131148,0.0,0.0,0.0,1.0
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,3 beds 1 bath apartment,"$1,750",1750.0,,,https://maine.craigslist.org/apa/d/lewiston-beds-bath-apartment/7938222594.html,"3 beds 1 bath apartment $1,750",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"3 beds 1 bath apartment   3 beds 1 bath apartment $1,750",3.0,1.0,,0,0,0,3 beds 1 bath apartment,,,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,listing_url,LEWISTON,Lewiston,Androscoggin,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,LEWISTON,LEWISTON,983,116500.0,254048.67069154774,52600.0,33800.0,0.0,0.46999999
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"Charming 3-bedroom, 1.5 bath single-family house in great conditio","$2,000",2000.0,,Yarmouth,https://maine.craigslist.org/apa/d/yarmouth-charming-bedroom-15-bath/7937742669.html,"Charming 3-bedroom, 1.5 bath single-family house in great conditio $2,000 Yarmouth",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Charming 3-bedroom, 1.5 bath single-family house in great conditio  Yarmouth Charming 3-bedroom, 1.5 bath single-family house in great conditio $2,000 Yarmouth",3.0,1.5,,0,0,0,"Charming 3-bedroom, 1.5 bath single-family house in great conditio",Yarmouth,YARMOUTH,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,location_raw,YARMOUTH,Yarmouth,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,YARMOUTH,YARMOUTH,991,158900.0,225475.07172131148,0.0,0.0,0.0,1.0
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,2 Beds 1 Bath - Townhouse,"$2,500",2500.0,,,https://maine.craigslist.org/apa/d/westbrook-beds-bath-townhouse/7937252218.html,"2 Beds 1 Bath - Townhouse $2,500",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"2 Beds 1 Bath - Townhouse   2 Beds 1 Bath - Townhouse $2,500",2.0,1.0,,0,0,0,2 Beds 1 Bath - Townhouse,,,WESTBROOK,Westbrook,Cumberland,listing_url,WESTBROOK,Westbrook,Cumberland,listing_url,WESTBROOK,Westbrook,Cumberland,listing_url,WESTBROOK,Westbrook,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,WESTBROOK,WESTBROOK,938,71600.0,74213.71490280777,,71500.0,,0.137741
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,"Fully furnished OFF SEASON RENT Sept  TO MAY 2 Bed/2 Bath Condo, Pool,","$2,650",2650.0,,,https://maine.craigslist.org/apa/d/old-orchard-beach-fully-furnished-off/7936736438.html,"Fully furnished OFF SEASON RENT Sept TO MAY 2 Bed/2 Bath Condo, Pool, $2,650",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Fully furnished OFF SEASON RENT Sept  TO MAY 2 Bed/2 Bath Condo, Pool,   Fully furnished OFF SEASON RENT Sept TO MAY 2 Bed/2 Bath Condo, Pool, $2,650",2.0,2.0,,0,1,1,"Fully furnished OFF SEASON RENT Sept TO MAY 2 Bed/2 Bath Condo, Pool,",,,OLD ORCHARD BEACH,Old Orchard Beach,York,listing_url,OLD ORCHARD BEACH,Old Orchard Beach,York,listing_url,OLD ORCHARD BEACH,Old Orchard Beach,York,listing_url,OLD ORCHARD BEACH,Old Orchard Beach,York,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,OLD ORCHARD BEACH,OLD ORCHARD BEACH,989,63000.0,81442.38693467337,0.0,53200.0,2610.0,0.13524350000000002
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Well-maintained West End apartment,$600,600.0,,Portland,https://maine.craigslist.org/apa/d/portland-well-maintained-west-end/7942109267.html,Well-maintained West End apartment $600 Portland,2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,Well-maintained West End apartment  Portland Well-maintained West End apartment $600 Portland,,,,0,0,0,Well-maintained West End apartment,Portland,PORTLAND,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Walk to PNSY / Downtown Portsmouth,"$1,950",1950.0,,Kittery,https://maine.craigslist.org/apa/d/portsmouth-walk-to-pnsy-downtown/7942102210.html,"Walk to PNSY / Downtown Portsmouth $1,950 Kittery",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Walk to PNSY / Downtown Portsmouth  Kittery Walk to PNSY / Downtown Portsmouth $1,950 Kittery",,,,0,0,0,Walk to PNSY / Downtown Portsmouth,Kittery,KITTERY,KITTERY,Kittery,York,location_raw,KITTERY,Kittery,York,location_raw,KITTERY,Kittery,York,location_raw,KITTERY,Kittery,York,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,KITTERY,KITTERY,243,87300.0,138399.52486187845,32369.0,57425.0,0.0,0.37999999
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,1br - 744ft2 - $750/ 1br - 744ft2 - 1 Bedroom Available!,$750,750.0,,Gardiner,https://maine.craigslist.org/apa/d/randolph-1br-744ft-br-744ft2-bedroom/7942098851.html,1br - 744ft2 - $750/ 1br - 744ft2 - 1 Bedroom Available! $750 Gardiner,2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,1br - 744ft2 - $750/ 1br - 744ft2 - 1 Bedroom Available!  Gardiner 1br - 744ft2 - $750/ 1br - 744ft2 - 1 Bedroom Available! $750 Gardiner,1.0,,,0,0,0,1br - 744ft2 - $750/ 1br - 744ft2 - 1 Bedroom Available!,Gardiner,GARDINER,GARDINER,Gardiner,Kennebec,location_raw,GARDINER,Gardiner,Kennebec,location_raw,GARDINER,Gardiner,Kennebec,location_raw,GARDINER,Gardiner,Kennebec,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,GARDINER,GARDINER,1000,106250.0,111947.50602409638,78450.0,25300.0,1326.0,0.56000918
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,1br - 800ft2 - 1 Bedroom Available!$700,$700,700.0,,Portland,https://maine.craigslist.org/apa/d/portland-1br-800ft2-bedroom-available700/7942098853.html,1br - 800ft2 - 1 Bedroom Available!$700 $700 Portland,2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,1br - 800ft2 - 1 Bedroom Available!$700  Portland 1br - 800ft2 - 1 Bedroom Available!$700 $700 Portland,1.0,,,0,0,0,1br - 800ft2 - 1 Bedroom Available!$700,Portland,PORTLAND,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Townhouse / Quiet Dead End St,"$1,950",1950.0,,Portland,https://maine.craigslist.org/apa/d/portland-townhouse-quiet-dead-end-st/7940320353.html,"Townhouse / Quiet Dead End St $1,950 Portland",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Townhouse / Quiet Dead End St  Portland Townhouse / Quiet Dead End St $1,950 Portland",,,,0,0,0,Townhouse / Quiet Dead End St,Portland,PORTLAND,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,location_raw,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
craigslist,Bath,Sagadahoc,Bath,BATH,Sagadahoc,Available Now Intown Studio Apartment on 1st Floor,"$1,400",1400.0,,Brunswick,https://maine.craigslist.org/apa/d/brunswick-available-now-intown-studio/7941955363.html,"Available Now Intown Studio Apartment on 1st Floor $1,400 Brunswick",2026-06-19,2026-06-19 21:27:44,https://maine.craigslist.org/search/apa?availabilityMode=0&hasPic=1&query=Bath,"Available Now Intown Studio Apartment on 1st Floor  Brunswick Available Now Intown Studio Apartment on 1st Floor $1,400 Brunswick",0.0,,,0,0,0,Available Now Intown Studio Apartment on 1st Floor,Brunswick,BRUNSWICK,BRUNSWICK,Brunswick,Cumberland,location_raw,BRUNSWICK,Brunswick,Cumberland,location_raw,BRUNSWICK,Brunswick,Cumberland,location_raw,BRUNSWICK,Brunswick,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,575.0,3575.0,False,False,False,BRUNSWICK,BRUNSWICK,994,120200.0,200817.1041445271,63300.0,34900.0,0.0,0.5
